xVariable,yVariable,marginalTaxRate,classification,xAxisLabel,yStart,countA,,,
23500,20295,0.2,1112,,,1,,,
24000,20695,0.2,1112,,,1,,,
24500,21095,0.2,1112,,,1,,,
25000,21495,0.2,1112,,,1,,,
25500,21895,0.2,1112,,,1,,,
26000,22295,0.2,1112,,,1,,,
26500,22695,0.2,1112,,,1,,,
27000,23095,0.2,1112,,,1,,,
27500,23495,0.2,1112,,,1,,,
28000,23895,0.2,1112,,,1,,,
28500,24295,0.2,1112,,,1,,,
29000,24695,0.2,1112,,,1,,,
29500,25095,0.2,1112,,,1,,,
30000,25495,0.2,1112,,,1,,,
30500,25895,0.2,1112,,,1,,,
31000,26295,0.2,1112,,,1,,,
31500,26695,0.2,1112,,,1,,,
32000,27095,0.2,1112,,,1,,,
32500,27495,0.2,1112,,,1,,,
33000,27895,0.2,1112,,,1,,,
33500,28295,0.2,1112,,,1,,,
34000,28695,0.2,1112,,,1,,,
34500,29095,0.2,1112,,,1,,,
35000,29495,0.2,1112,,,1,,,
35500,29895,0.2,1112,,,1,,,
36000,30295,0.2,1112,,,1,,,
36500,30695,0.2,1112,,,1,,,
37000,31095,0.2,1112,,,1,,,
37500,31495,0.2,1112,,,1,,,
38000,31895,0.2,1112,,,1,,,
38500,32295,0.2,1112,,,1,,,
39000,32695,0.2,1112,,,1,,,
39500,33095,0.2,1112,,,1,,,
40000,33495,0.2,1112,,,1,,,
40500,33895,0.2,1112,,,1,,,
41000,34295,0.2,1112,,,1,,,
41500,34695,0.2,1112,,,1,,,
42000,35095,0.2,1112,,,1,,,
42475,35475,0.2,1112,,,1,,,
42475,35475,0.4,1112,,,2,,,
42500,35490,0.4,1112,,,1,,,
43000,35790,0.4,1112,,,1,,,
43500,36090,0.4,1112,,,1,,,
44000,36390,0.4,1112,,,1,,,
44500,36690,0.4,1112,,,1,,,
45000,36990,0.4,1112,,,1,,,
45500,37290,0.4,1112,,,1,,,
46000,37590,0.4,1112,,,1,,,
46500,37890,0.4,1112,,,1,,,
47000,38190,0.4,1112,,,1,,,
47500,38490,0.4,1112,,,1,,,
48000,38790,0.4,1112,,,1,,,
48500,39090,0.4,1112,,,1,,,
49000,39390,0.4,1112,,,1,,,
49500,39690,0.4,1112,,,1,,,
50000,39990,0.4,1112,,,1,,,
50500,40290,0.4,1112,,,1,,,
51000,40590,0.4,1112,,,1,,,
51500,40890,0.4,1112,,,1,,,
52000,41190,0.4,1112,,,1,,,
52500,41490,0.4,1112,,,1,,,
53000,41790,0.4,1112,,,1,,,
53500,42090,0.4,1112,,,1,,,
54000,42390,0.4,1112,,,1,,,
54500,42690,0.4,1112,,,1,,,
55000,42990,0.4,1112,,,1,,,
55500,43290,0.4,1112,,,1,,,
56000,43590,0.4,1112,,,1,,,
56500,43890,0.4,1112,,,1,,,
57000,44190,0.4,1112,,,1,,,
57500,44490,0.4,1112,,,1,,,
58000,44790,0.4,1112,,,1,,,
58500,45090,0.4,1112,,,1,,,
59000,45390,0.4,1112,,,1,,,
59500,45690,0.4,1112,,,1,,,
60000,45990,0.4,1112,,,1,,,
60500,46290,0.4,1112,,,1,,,
61000,46590,0.4,1112,,,1,,,
61500,46890,0.4,1112,,,1,,,
62000,47190,0.4,1112,,,1,,,
62500,47490,0.4,1112,,,1,,,
63000,47790,0.4,1112,,,1,,,
63500,48090,0.4,1112,,,1,,,
64000,48390,0.4,1112,,,1,,,
64500,48690,0.4,1112,,,1,,,
65000,48990,0.4,1112,,,1,,,
65500,49290,0.4,1112,,,1,,,
66000,49590,0.4,1112,,,1,,,
66500,49890,0.4,1112,,,1,,,
67000,50190,0.4,1112,,,1,,,
67500,50490,0.4,1112,,,1,,,
68000,50790,0.4,1112,,,1,,,
68500,51090,0.4,1112,,,1,,,
69000,51390,0.4,1112,,,1,,,
69500,51690,0.4,1112,,,1,,,
70000,51990,0.4,1112,,,1,,,
70500,52290,0.4,1112,,,1,,,
71000,52590,0.4,1112,,,1,,,
71500,52890,0.4,1112,,,1,,,
72000,53190,0.4,1112,,,1,,,
72500,53490,0.4,1112,,,1,,,
73000,53790,0.4,1112,,,1,,,
73500,54090,0.4,1112,,,1,,,
74000,54390,0.4,1112,,,1,,,
74500,54690,0.4,1112,,,1,,,
75000,54990,0.4,1112,,,1,,,
75500,55290,0.4,1112,,,1,,,
76000,55590,0.4,1112,,,1,,,
76500,55890,0.4,1112,,,1,,,
77000,56190,0.4,1112,,,1,,,
77500,56490,0.4,1112,,,1,,,
78000,56790,0.4,1112,,,1,,,
78500,57090,0.4,1112,,,1,,,
79000,57390,0.4,1112,,,1,,,
79500,57690,0.4,1112,,,1,,,
80000,57990,0.4,1112,,,1,,,
80500,58290,0.4,1112,,,1,,,
81000,58590,0.4,1112,,,1,,,
81500,58890,0.4,1112,,,1,,,
82000,59190,0.4,1112,,,1,,,
82500,59490,0.4,1112,,,1,,,
83000,59790,0.4,1112,,,1,,,
83500,60090,0.4,1112,,,1,,,
84000,60390,0.4,1112,,,1,,,
84500,60690,0.4,1112,,,1,,,
85000,60990,0.4,1112,,,1,,,
85500,61290,0.4,1112,,,1,,,
86000,61590,0.4,1112,,,1,,,
86500,61890,0.4,1112,,,1,,,
87000,62190,0.4,1112,,,1,,,
87500,62490,0.4,1112,,,1,,,
88000,62790,0.4,1112,,,1,,,
88500,63090,0.4,1112,,,1,,,
89000,63390,0.4,1112,,,1,,,
89500,63690,0.4,1112,,,1,,,
90000,63990,0.4,1112,,,1,,,
90500,64290,0.4,1112,,,1,,,
91000,64590,0.4,1112,,,1,,,
91500,64890,0.4,1112,,,1,,,
92000,65190,0.4,1112,,,1,,,
92500,65490,0.4,1112,,,1,,,
93000,65790,0.4,1112,,,1,,,
93500,66090,0.4,1112,,,1,,,
94000,66390,0.4,1112,,,1,,,
94500,66690,0.4,1112,,,1,,,
95000,66990,0.4,1112,,,1,,,
95500,67290,0.4,1112,,,1,,,
96000,67590,0.4,1112,,,1,,,
96500,67890,0.4,1112,,,1,,,
97000,68190,0.4,1112,,,1,,,
97500,68490,0.4,1112,,,1,,,
98000,68790,0.4,1112,,,1,,,
98500,69090,0.4,1112,,,1,,,
99000,69390,0.4,1112,,,1,,,
99500,69690,0.4,1112,,,1,,,
100000,69990,0.4,1112,,,1,,,
100000,69990,0.6,1112,,,2,,,
100500,70190,0.6,1112,,,1,,,
101000,70390,0.6,1112,,,1,,,
101500,70590,0.6,1112,,,1,,,
102000,70790,0.6,1112,,,1,,,
102500,70990,0.6,1112,,,1,,,
103000,71190,0.6,1112,,,1,,,
103500,71390,0.6,1112,,,1,,,
104000,71590,0.6,1112,,,1,,,
104500,71790,0.6,1112,,,1,,,
105000,71990,0.6,1112,,,1,,,
105500,72190,0.6,1112,,,1,,,
106000,72390,0.6,1112,,,1,,,
106500,72590,0.6,1112,,,1,,,
107000,72790,0.6,1112,,,1,,,
107500,72990,0.6,1112,,,1,,,
108000,73190,0.6,1112,,,1,,,
108500,73390,0.6,1112,,,1,,,
109000,73590,0.6,1112,,,1,,,
109500,73790,0.6,1112,,,1,,,
110000,73990,0.6,1112,,,1,,,
110500,74190,0.6,1112,,,1,,,
111000,74390,0.6,1112,,,1,,,
111500,74590,0.6,1112,,,1,,,
112000,74790,0.6,1112,,,1,,,
112500,74990,0.6,1112,,,1,,,
113000,75190,0.6,1112,,,1,,,
113500,75390,0.6,1112,,,1,,,
114000,75590,0.6,1112,,,1,,,
114500,75790,0.6,1112,,,1,,,
114950,75970,0.6,1112,,,1,,,
114950,75970,0.4,1112,,,2,,,
115000,76000,0.4,1112,,,1,,,
115500,76300,0.4,1112,,,1,,,
116000,76600,0.4,1112,,,1,,,
116500,76900,0.4,1112,,,1,,,
117000,77200,0.4,1112,,,1,,,
117500,77500,0.4,1112,,,1,,,
118000,77800,0.4,1112,,,1,,,
118500,78100,0.4,1112,,,1,,,
119000,78400,0.4,1112,,,1,,,
119500,78700,0.4,1112,,,1,,,
120000,79000,0.4,1112,,,1,,,
120500,79300,0.4,1112,,,1,,,
121000,79600,0.4,1112,,,1,,,
121500,79900,0.4,1112,,,1,,,
122000,80200,0.4,1112,,,1,,,
122500,80500,0.4,1112,,,1,,,
123000,80800,0.4,1112,,,1,,,
123500,81100,0.4,1112,,,1,,,
124000,81400,0.4,1112,,,1,,,
124500,81700,0.4,1112,,,1,,,
125000,82000,0.4,1112,,,1,,,
125500,82300,0.4,1112,,,1,,,
126000,82600,0.4,1112,,,1,,,
126500,82900,0.4,1112,,,1,,,
127000,83200,0.4,1112,,,1,,,
127500,83500,0.4,1112,,,1,,,
128000,83800,0.4,1112,,,1,,,
128500,84100,0.4,1112,,,1,,,
129000,84400,0.4,1112,,,1,,,
129500,84700,0.4,1112,,,1,,,
130000,85000,0.4,1112,,,1,,,
130500,85300,0.4,1112,,,1,,,
131000,85600,0.4,1112,,,1,,,
131500,85900,0.4,1112,,,1,,,
132000,86200,0.4,1112,,,1,,,
132500,86500,0.4,1112,,,1,,,
133000,86800,0.4,1112,,,1,,,
133500,87100,0.4,1112,,,1,,,
134000,87400,0.4,1112,,,1,,,
134500,87700,0.4,1112,,,1,,,
135000,88000,0.4,1112,,,1,,,
135500,88300,0.4,1112,,,1,,,
136000,88600,0.4,1112,,,1,,,
136500,88900,0.4,1112,,,1,,,
137000,89200,0.4,1112,,,1,,,
137500,89500,0.4,1112,,,1,,,
138000,89800,0.4,1112,,,1,,,
138500,90100,0.4,1112,,,1,,,
139000,90400,0.4,1112,,,1,,,
139500,90700,0.4,1112,,,1,,,
140000,91000,0.4,1112,,,1,,,
140500,91300,0.4,1112,,,1,,,
141000,91600,0.4,1112,,,1,,,
141500,91900,0.4,1112,,,1,,,
142000,92200,0.4,1112,,,1,,,
142500,92500,0.4,1112,,,1,,,
143000,92800,0.4,1112,,,1,,,
143500,93100,0.4,1112,,,1,,,
144000,93400,0.4,1112,,,1,,,
144500,93700,0.4,1112,,,1,,,
145000,94000,0.4,1112,,,1,,,
145500,94300,0.4,1112,,,1,,,
146000,94600,0.4,1112,,,1,,,
146500,94900,0.4,1112,,,1,,,
147000,95200,0.4,1112,,,1,,,
147500,95500,0.4,1112,,,1,,,
148000,95800,0.4,1112,,,1,,,
148500,96100,0.4,1112,,,1,,,
149000,96400,0.4,1112,,,1,,,
149500,96700,0.4,1112,,,1,,,
150000,97000,0.4,1112,,,1,,,
150000,97000,0.5,1112,,,2,,,
150500,97250,0.5,1112,,,1,,,
151000,97500,0.5,1112,,,1,,,
151500,97750,0.5,1112,,,1,,,
152000,98000,0.5,1112,,,1,,,
152500,98250,0.5,1112,,,1,,,
153000,98500,0.5,1112,,,1,,,
153500,98750,0.5,1112,,,1,,,
154000,99000,0.5,1112,,,1,,,
154500,99250,0.5,1112,,,1,,,
155000,99500,0.5,1112,,,1,,,
155500,99750,0.5,1112,,,1,,,
156000,100000,0.5,1112,,,1,,,
156500,100250,0.5,1112,,,1,,,
157000,100500,0.5,1112,,,1,,,
157500,100750,0.5,1112,,,1,,,
158000,101000,0.5,1112,,,1,,,
158500,101250,0.5,1112,,,1,,,
159000,101500,0.5,1112,,,1,,,
159500,101750,0.5,1112,,,1,,,
160000,102000,0.5,1112,,,1,,,
160500,102250,0.5,1112,,,1,,,
161000,102500,0.5,1112,,,1,,,
161500,102750,0.5,1112,,,1,,,
162000,103000,0.5,1112,,,1,,,
162500,103250,0.5,1112,,,1,,,
163000,103500,0.5,1112,,,1,,,
163500,103750,0.5,1112,,,1,,,
164000,104000,0.5,1112,,,1,,,
164500,104250,0.5,1112,,,1,,,
165000,104500,0.5,1112,,,1,,,
165500,104750,0.5,1112,,,1,,,
166000,105000,0.5,1112,,,1,,,
166500,105250,0.5,1112,,,1,,,
167000,105500,0.5,1112,,,1,,,
167500,105750,0.5,1112,,,1,,,
168000,106000,0.5,1112,,,1,,,
168500,106250,0.5,1112,,,1,,,
169000,106500,0.5,1112,,,1,,,
169500,106750,0.5,1112,,,1,,,
170000,107000,0.5,1112,,,1,,,
170500,107250,0.5,1112,,,1,,,
171000,107500,0.5,1112,,,1,,,
171500,107750,0.5,1112,,,1,,,
172000,108000,0.5,1112,,,1,,,
172500,108250,0.5,1112,,,1,,,
173000,108500,0.5,1112,,,1,,,
173500,108750,0.5,1112,,,1,,,
174000,109000,0.5,1112,,,1,,,
174500,109250,0.5,1112,,,1,,,
175000,109500,0.5,1112,,,1,,,
175500,109750,0.5,1112,,,1,,,
176000,110000,0.5,1112,,,1,,,
176500,110250,0.5,1112,,,1,,,
177000,110500,0.5,1112,,,1,,,
177500,110750,0.5,1112,,,1,,,
178000,111000,0.5,1112,,,1,,,
178500,111250,0.5,1112,,,1,,,
179000,111500,0.5,1112,,,1,,,
179500,111750,0.5,1112,,,1,,,
180000,112000,0.5,1112,,,1,,,
180500,112250,0.5,1112,,,1,,,
181000,112500,0.5,1112,,,1,,,
181500,112750,0.5,1112,,,1,,,
182000,113000,0.5,1112,,,1,,,
182500,113250,0.5,1112,,,1,,,
183000,113500,0.5,1112,,,1,,,
183500,113750,0.5,1112,,,1,,,
184000,114000,0.5,1112,,,1,,,
184500,114250,0.5,1112,,,1,,,
185000,114500,0.5,1112,,,1,,,
185500,114750,0.5,1112,,,1,,,
186000,115000,0.5,1112,,,1,,,
186500,115250,0.5,1112,,,1,,,
187000,115500,0.5,1112,,,1,,,
187500,115750,0.5,1112,,,1,,,
188000,116000,0.5,1112,,,1,,,
188500,116250,0.5,1112,,,1,,,
189000,116500,0.5,1112,,,1,,,
189500,116750,0.5,1112,,,1,,,
190000,117000,0.5,1112,,,1,,,
190500,117250,0.5,1112,,,1,,,
191000,117500,0.5,1112,,,1,,,
191500,117750,0.5,1112,,,1,,,
192000,118000,0.5,1112,,,1,,,
192500,118250,0.5,1112,,,1,,,
193000,118500,0.5,1112,,,1,,,
193500,118750,0.5,1112,,,1,,,
194000,119000,0.5,1112,,,1,,,
194500,119250,0.5,1112,,,1,,,
195000,119500,0.5,1112,,,1,,,
195500,119750,0.5,1112,,,1,,,
196000,120000,0.5,1112,,,1,,,
196500,120250,0.5,1112,,,1,,,
197000,120500,0.5,1112,,,1,,,
197500,120750,0.5,1112,,,1,,,
198000,121000,0.5,1112,,,1,,,
198500,121250,0.5,1112,,,1,,,
199000,121500,0.5,1112,,,1,,,
199500,121750,0.5,1112,,,1,,,
200000,122000,0.5,1112,,,1,,,
200500,122250,0.5,1112,,,1,,,
201000,122500,0.5,1112,,,1,,,
201500,122750,0.5,1112,,,1,,,
202000,123000,0.5,1112,,,1,,,
202500,123250,0.5,1112,,,1,,,
203000,123500,0.5,1112,,,1,,,
203500,123750,0.5,1112,,,1,,,
204000,124000,0.5,1112,,,1,,,
204500,124250,0.5,1112,,,1,,,
205000,124500,0.5,1112,,,1,,,
205500,124750,0.5,1112,,,1,,,
206000,125000,0.5,1112,,,1,,,
206500,125250,0.5,1112,,,1,,,
207000,125500,0.5,1112,,,1,,,
207500,125750,0.5,1112,,,1,,,
208000,126000,0.5,1112,,,1,,,
208500,126250,0.5,1112,,,1,,,
209000,126500,0.5,1112,,,1,,,
209500,126750,0.5,1112,,,1,,,
210000,127000,0.5,1112,,,1,,,
210500,127250,0.5,1112,,,1,,,
211000,127500,0.5,1112,,,1,,,
211500,127750,0.5,1112,,,1,,,
212000,128000,0.5,1112,,,1,,,
212500,128250,0.5,1112,,,1,,,
213000,128500,0.5,1112,,,1,,,
213500,128750,0.5,1112,,,1,,,
214000,129000,0.5,1112,,,1,,,
214500,129250,0.5,1112,,,1,,,
215000,129500,0.5,1112,,,1,,,
215500,129750,0.5,1112,,,1,,,
216000,130000,0.5,1112,,,1,,,
216500,130250,0.5,1112,,,1,,,
217000,130500,0.5,1112,,,1,,,
217500,130750,0.5,1112,,,1,,,
218000,131000,0.5,1112,,,1,,,
218500,131250,0.5,1112,,,1,,,
219000,131500,0.5,1112,,,1,,,
219500,131750,0.5,1112,,,1,,,
220000,132000,0.5,1112,,,1,,,
220500,132250,0.5,1112,,,1,,,
221000,132500,0.5,1112,,,1,,,
221500,132750,0.5,1112,,,1,,,
222000,133000,0.5,1112,,,1,,,
222500,133250,0.5,1112,,,1,,,
223000,133500,0.5,1112,,,1,,,
223500,133750,0.5,1112,,,1,,,
224000,134000,0.5,1112,,,1,,,
224500,134250,0.5,1112,,,1,,,
225000,134500,0.5,1112,,,1,,,
225500,134750,0.5,1112,,,1,,,
226000,135000,0.5,1112,,,1,,,
226500,135250,0.5,1112,,,1,,,
227000,135500,0.5,1112,,,1,,,
227500,135750,0.5,1112,,,1,,,
228000,136000,0.5,1112,,,1,,,
228500,136250,0.5,1112,,,1,,,
229000,136500,0.5,1112,,,1,,,
229500,136750,0.5,1112,,,1,,,
230000,137000,0.5,1112,,,1,,,
230500,137250,0.5,1112,,,1,,,
231000,137500,0.5,1112,,,1,,,
231500,137750,0.5,1112,,,1,,,
232000,138000,0.5,1112,,,1,,,
232500,138250,0.5,1112,,,1,,,
233000,138500,0.5,1112,,,1,,,
233500,138750,0.5,1112,,,1,,,
234000,139000,0.5,1112,,,1,,,
234500,139250,0.5,1112,,,1,,,
235000,139500,0.5,1112,,,1,,,
235500,139750,0.5,1112,,,1,,,
236000,140000,0.5,1112,,,1,,,
236500,140250,0.5,1112,,,1,,,
237000,140500,0.5,1112,,,1,,,
237500,140750,0.5,1112,,,1,,,
238000,141000,0.5,1112,,,1,,,
238500,141250,0.5,1112,,,1,,,
239000,141500,0.5,1112,,,1,,,
239500,141750,0.5,1112,,,1,,,
240000,142000,0.5,1112,,,1,,,
240500,142250,0.5,1112,,,1,,,
241000,142500,0.5,1112,,,1,,,
241500,142750,0.5,1112,,,1,,,
242000,143000,0.5,1112,,,1,,,
242500,143250,0.5,1112,,,1,,,
243000,143500,0.5,1112,,,1,,,
243500,143750,0.5,1112,,,1,,,
244000,144000,0.5,1112,,,1,,,
244500,144250,0.5,1112,,,1,,,
245000,144500,0.5,1112,,,1,,,
245500,144750,0.5,1112,,,1,,,
246000,145000,0.5,1112,,,1,,,
246500,145250,0.5,1112,,,1,,,
247000,145500,0.5,1112,,,1,,,
247500,145750,0.5,1112,,,1,,,
248000,146000,0.5,1112,,,1,,,
248500,146250,0.5,1112,,,1,,,
249000,146500,0.5,1112,,,1,,,
249500,146750,0.5,1112,,,1,,,
250000,147000,0.5,1112,,,1,,,
0,0,0,1213,,,1,,,
500,500,0,1213,,,1,,,
1000,1000,0,1213,,,1,,,
1500,1500,0,1213,,,1,,,
2000,2000,0,1213,,,1,,,
2500,2500,0,1213,,,1,,,
3000,3000,0,1213,,,1,,,
3500,3500,0,1213,,,1,,,
4000,4000,0,1213,,,1,,,
4500,4500,0,1213,,,1,,,
5000,5000,0,1213,,,1,,,
5500,5500,0,1213,,,1,,,
6000,6000,0,1213,,,1,,,
6500,6500,0,1213,,,1,,,
7000,7000,0,1213,,,1,,,
7500,7500,0,1213,,,1,,,
8000,8000,0,1213,,,1,,,
8105,8105,0,1213,,,1,,,
8105,8105,0.2,1213,,,2,,,
8500,8421,0.2,1213,,,1,,,
9000,8821,0.2,1213,,,1,,,
9500,9221,0.2,1213,,,1,,,
10000,9621,0.2,1213,,,1,,,
10500,10021,0.2,1213,,,1,,,
11000,10421,0.2,1213,,,1,,,
11500,10821,0.2,1213,,,1,,,
12000,11221,0.2,1213,,,1,,,
12500,11621,0.2,1213,,,1,,,
13000,12021,0.2,1213,,,1,,,
13500,12421,0.2,1213,,,1,,,
14000,12821,0.2,1213,,,1,,,
14500,13221,0.2,1213,,,1,,,
15000,13621,0.2,1213,,,1,,,
15500,14021,0.2,1213,,,1,,,
16000,14421,0.2,1213,,,1,,,
16500,14821,0.2,1213,,,1,,,
17000,15221,0.2,1213,,,1,,,
17500,15621,0.2,1213,,,1,,,
18000,16021,0.2,1213,,,1,,,
18500,16421,0.2,1213,,,1,,,
19000,16821,0.2,1213,,,1,,,
19500,17221,0.2,1213,,,1,,,
20000,17621,0.2,1213,,,1,,,
20500,18021,0.2,1213,,,1,,,
21000,18421,0.2,1213,,,1,,,
21500,18821,0.2,1213,,,1,,,
22000,19221,0.2,1213,,,1,,,
22500,19621,0.2,1213,,,1,,,
23000,20021,0.2,1213,,,1,,,
23500,20421,0.2,1213,,,1,,,
24000,20821,0.2,1213,,,1,,,
24500,21221,0.2,1213,,,1,,,
25000,21621,0.2,1213,,,1,,,
25500,22021,0.2,1213,,,1,,,
26000,22421,0.2,1213,,,1,,,
26500,22821,0.2,1213,,,1,,,
27000,23221,0.2,1213,,,1,,,
27500,23621,0.2,1213,,,1,,,
28000,24021,0.2,1213,,,1,,,
28500,24421,0.2,1213,,,1,,,
29000,24821,0.2,1213,,,1,,,
29500,25221,0.2,1213,,,1,,,
30000,25621,0.2,1213,,,1,,,
30500,26021,0.2,1213,,,1,,,
31000,26421,0.2,1213,,,1,,,
31500,26821,0.2,1213,,,1,,,
32000,27221,0.2,1213,,,1,,,
32500,27621,0.2,1213,,,1,,,
33000,28021,0.2,1213,,,1,,,
33500,28421,0.2,1213,,,1,,,
34000,28821,0.2,1213,,,1,,,
34500,29221,0.2,1213,,,1,,,
35000,29621,0.2,1213,,,1,,,
35500,30021,0.2,1213,,,1,,,
36000,30421,0.2,1213,,,1,,,
36500,30821,0.2,1213,,,1,,,
37000,31221,0.2,1213,,,1,,,
37500,31621,0.2,1213,,,1,,,
38000,32021,0.2,1213,,,1,,,
38500,32421,0.2,1213,,,1,,,
39000,32821,0.2,1213,,,1,,,
39500,33221,0.2,1213,,,1,,,
40000,33621,0.2,1213,,,1,,,
40500,34021,0.2,1213,,,1,,,
41000,34421,0.2,1213,,,1,,,
41500,34821,0.2,1213,,,1,,,
42000,35221,0.2,1213,,,1,,,
42475,35601,0.2,1213,,,1,,,
42475,35601,0.4,1213,,,2,,,
42500,35616,0.4,1213,,,1,,,
43000,35916,0.4,1213,,,1,,,
43500,36216,0.4,1213,,,1,,,
44000,36516,0.4,1213,,,1,,,
44500,36816,0.4,1213,,,1,,,
45000,37116,0.4,1213,,,1,,,
45500,37416,0.4,1213,,,1,,,
46000,37716,0.4,1213,,,1,,,
46500,38016,0.4,1213,,,1,,,
47000,38316,0.4,1213,,,1,,,
47500,38616,0.4,1213,,,1,,,
48000,38916,0.4,1213,,,1,,,
48500,39216,0.4,1213,,,1,,,
49000,39516,0.4,1213,,,1,,,
49500,39816,0.4,1213,,,1,,,
50000,40116,0.4,1213,,,1,,,
50500,40416,0.4,1213,,,1,,,
51000,40716,0.4,1213,,,1,,,
51500,41016,0.4,1213,,,1,,,
52000,41316,0.4,1213,,,1,,,
52500,41616,0.4,1213,,,1,,,
53000,41916,0.4,1213,,,1,,,
53500,42216,0.4,1213,,,1,,,
54000,42516,0.4,1213,,,1,,,
54500,42816,0.4,1213,,,1,,,
55000,43116,0.4,1213,,,1,,,
55500,43416,0.4,1213,,,1,,,
56000,43716,0.4,1213,,,1,,,
56500,44016,0.4,1213,,,1,,,
57000,44316,0.4,1213,,,1,,,
57500,44616,0.4,1213,,,1,,,
58000,44916,0.4,1213,,,1,,,
58500,45216,0.4,1213,,,1,,,
59000,45516,0.4,1213,,,1,,,
59500,45816,0.4,1213,,,1,,,
60000,46116,0.4,1213,,,1,,,
60500,46416,0.4,1213,,,1,,,
61000,46716,0.4,1213,,,1,,,
61500,47016,0.4,1213,,,1,,,
62000,47316,0.4,1213,,,1,,,
62500,47616,0.4,1213,,,1,,,
63000,47916,0.4,1213,,,1,,,
63500,48216,0.4,1213,,,1,,,
64000,48516,0.4,1213,,,1,,,
64500,48816,0.4,1213,,,1,,,
65000,49116,0.4,1213,,,1,,,
65500,49416,0.4,1213,,,1,,,
66000,49716,0.4,1213,,,1,,,
66500,50016,0.4,1213,,,1,,,
67000,50316,0.4,1213,,,1,,,
67500,50616,0.4,1213,,,1,,,
68000,50916,0.4,1213,,,1,,,
68500,51216,0.4,1213,,,1,,,
69000,51516,0.4,1213,,,1,,,
69500,51816,0.4,1213,,,1,,,
70000,52116,0.4,1213,,,1,,,
70500,52416,0.4,1213,,,1,,,
71000,52716,0.4,1213,,,1,,,
71500,53016,0.4,1213,,,1,,,
72000,53316,0.4,1213,,,1,,,
72500,53616,0.4,1213,,,1,,,
73000,53916,0.4,1213,,,1,,,
73500,54216,0.4,1213,,,1,,,
74000,54516,0.4,1213,,,1,,,
74500,54816,0.4,1213,,,1,,,
75000,55116,0.4,1213,,,1,,,
75500,55416,0.4,1213,,,1,,,
76000,55716,0.4,1213,,,1,,,
76500,56016,0.4,1213,,,1,,,
77000,56316,0.4,1213,,,1,,,
77500,56616,0.4,1213,,,1,,,
78000,56916,0.4,1213,,,1,,,
78500,57216,0.4,1213,,,1,,,
79000,57516,0.4,1213,,,1,,,
79500,57816,0.4,1213,,,1,,,
80000,58116,0.4,1213,,,1,,,
80500,58416,0.4,1213,,,1,,,
81000,58716,0.4,1213,,,1,,,
81500,59016,0.4,1213,,,1,,,
82000,59316,0.4,1213,,,1,,,
82500,59616,0.4,1213,,,1,,,
83000,59916,0.4,1213,,,1,,,
83500,60216,0.4,1213,,,1,,,
84000,60516,0.4,1213,,,1,,,
84500,60816,0.4,1213,,,1,,,
85000,61116,0.4,1213,,,1,,,
85500,61416,0.4,1213,,,1,,,
86000,61716,0.4,1213,,,1,,,
86500,62016,0.4,1213,,,1,,,
87000,62316,0.4,1213,,,1,,,
87500,62616,0.4,1213,,,1,,,
88000,62916,0.4,1213,,,1,,,
88500,63216,0.4,1213,,,1,,,
89000,63516,0.4,1213,,,1,,,
89500,63816,0.4,1213,,,1,,,
90000,64116,0.4,1213,,,1,,,
90500,64416,0.4,1213,,,1,,,
91000,64716,0.4,1213,,,1,,,
91500,65016,0.4,1213,,,1,,,
92000,65316,0.4,1213,,,1,,,
92500,65616,0.4,1213,,,1,,,
93000,65916,0.4,1213,,,1,,,
93500,66216,0.4,1213,,,1,,,
94000,66516,0.4,1213,,,1,,,
94500,66816,0.4,1213,,,1,,,
95000,67116,0.4,1213,,,1,,,
95500,67416,0.4,1213,,,1,,,
96000,67716,0.4,1213,,,1,,,
96500,68016,0.4,1213,,,1,,,
97000,68316,0.4,1213,,,1,,,
97500,68616,0.4,1213,,,1,,,
98000,68916,0.4,1213,,,1,,,
98500,69216,0.4,1213,,,1,,,
99000,69516,0.4,1213,,,1,,,
99500,69816,0.4,1213,,,1,,,
100000,70116,0.4,1213,,,1,,,
100000,70116,0.6,1213,,,2,,,
100500,70316,0.6,1213,,,1,,,
101000,70516,0.6,1213,,,1,,,
101500,70716,0.6,1213,,,1,,,
102000,70916,0.6,1213,,,1,,,
102500,71116,0.6,1213,,,1,,,
103000,71316,0.6,1213,,,1,,,
103500,71516,0.6,1213,,,1,,,
104000,71716,0.6,1213,,,1,,,
104500,71916,0.6,1213,,,1,,,
105000,72116,0.6,1213,,,1,,,
105500,72316,0.6,1213,,,1,,,
106000,72516,0.6,1213,,,1,,,
106500,72716,0.6,1213,,,1,,,
107000,72916,0.6,1213,,,1,,,
107500,73116,0.6,1213,,,1,,,
108000,73316,0.6,1213,,,1,,,
108500,73516,0.6,1213,,,1,,,
109000,73716,0.6,1213,,,1,,,
109500,73916,0.6,1213,,,1,,,
110000,74116,0.6,1213,,,1,,,
110500,74316,0.6,1213,,,1,,,
111000,74516,0.6,1213,,,1,,,
111500,74716,0.6,1213,,,1,,,
112000,74916,0.6,1213,,,1,,,
112500,75116,0.6,1213,,,1,,,
113000,75316,0.6,1213,,,1,,,
113500,75516,0.6,1213,,,1,,,
114000,75716,0.6,1213,,,1,,,
114500,75916,0.6,1213,,,1,,,
115000,76116,0.6,1213,,,1,,,
115500,76316,0.6,1213,,,1,,,
116000,76516,0.6,1213,,,1,,,
116210,76600,0.6,1213,,,1,,,
116210,76600,0.4,1213,,,2,,,
