xVariable,yVariable,marginalTaxRate
0,0,0
0,0,0
500,500.0,0
1000,1000.0,0
1500,1500.0,0
2000,2000.0,0
2500,2500.0,0
3000,3000.0,0
3500,3500.0,0
4000,4000.0,0
4500,4500.0,0
5000,5000.0,0
5500,5500.0,0
6000,6000.0,0
6500,6500.0,0
7000,7000.0,0
7500,7500.0,0
8000,8000.0,0
8101,8101,0
8101,8101,0.2
8500,8420.2,0.2
9000,8820.2,0.2
9500,9220.2,0.2
10000,9620.2,0.2
10500,10020.2,0.2
11000,10420.2,0.2
11500,10820.2,0.2
12000,11220.2,0.2
12500,11620.199999999999,0.2
13000,12020.199999999999,0.2
13500,12420.199999999999,0.2
14000,12820.199999999999,0.2
14500,13220.199999999999,0.2
15000,13620.199999999999,0.2
15500,14020.199999999999,0.2
16000,14420.199999999999,0.2
16500,14820.199999999999,0.2
17000,15220.199999999999,0.2
17500,15620.199999999999,0.2
18000,16020.2,0.2
18500,16420.2,0.2
19000,16820.2,0.2
19500,17220.2,0.2
20000,17620.2,0.2
20500,18020.2,0.2
21000,18420.2,0.2
21500,18820.2,0.2
22000,19220.2,0.2
22500,19620.2,0.2
23000,20020.2,0.2
23500,20420.2,0.2
24000,20820.2,0.2
24500,21220.2,0.2
25000,21620.2,0.2
25500,22020.2,0.2
26000,22420.2,0.2
26500,22820.2,0.2
27000,23220.200000000004,0.2
27500,23620.200000000004,0.2
28000,24020.200000000004,0.2
28500,24420.200000000004,0.2
29000,24820.200000000004,0.2
29500,25220.200000000004,0.2
30000,25620.200000000004,0.2
30500,26020.200000000004,0.2
31000,26420.200000000004,0.2
31500,26820.200000000004,0.2
32000,27220.200000000004,0.2
32500,27620.200000000004,0.2
33000,28020.200000000004,0.2
33500,28420.200000000004,0.2
34000,28820.200000000004,0.2
34500,29220.200000000004,0.2
35000,29620.200000000004,0.2
35500,30020.200000000004,0.2
36000,30420.200000000004,0.2
36500,30820.200000000004,0.2
37000,31220.200000000004,0.2
37500,31620.200000000004,0.2
38000,32020.200000000004,0.2
38500,32420.200000000004,0.2
39000,32820.200000000004,0.2
39500,33220.200000000004,0.2
40000,33620.200000000004,0.2
40500,34020.200000000004,0.2
