xVariable,yVariable,marginalTaxRate
131500,85273.0,0.4
132000,85573.0,0.4
132500,85873.0,0.4
133000,86173.0,0.4
133500,86473.0,0.4
134000,86773.0,0.4
134500,87073.0,0.4
135000,87373.0,0.4
135500,87673.0,0.4
136000,87973.0,0.4
136500,88273.0,0.4
137000,88573.0,0.4
137500,88873.0,0.4
138000,89173.0,0.4
138500,89473.0,0.4
139000,89773.0,0.4
139500,90073.0,0.4
140000,90373.0,0.4
140500,90673.0,0.4
141000,90973.0,0.4
141500,91273.0,0.4
142000,91573.0,0.4
142500,91873.0,0.4
143000,92173.0,0.4
143500,92473.0,0.4
144000,92773.0,0.4
144500,93073.0,0.4
145000,93373.0,0.4
145500,93673.0,0.4
146000,93973.0,0.4
146500,94273.0,0.4
147000,94573.0,0.4
147500,94873.0,0.4
148000,95173.0,0.4
148500,95473.0,0.4
149000,95773.0,0.4
149500,96073.0,0.4
150000,96373.0,0.4
150000,96373.0,0.45
150500,96648.0,0.45
151000,96923.0,0.45
151500,97198.0,0.45
152000,97473.0,0.45
152500,97748.0,0.45
153000,98023.0,0.45
153500,98298.0,0.45
154000,98573.0,0.45
154500,98848.0,0.45
155000,99123.0,0.45
155500,99398.0,0.45
156000,99673.0,0.45
156500,99948.0,0.45
157000,100223.0,0.45
157500,100498.0,0.45
158000,100773.0,0.45
158500,101048.0,0.45
159000,101323.0,0.45
159500,101598.0,0.45
160000,101873.0,0.45
160500,102148.0,0.45
161000,102423.0,0.45
161500,102698.0,0.45
162000,102973.0,0.45
162500,103248.0,0.45
163000,103523.0,0.45
163500,103798.0,0.45
164000,104073.0,0.45
164500,104348.0,0.45
165000,104623.0,0.45
165500,104898.0,0.45
166000,105173.0,0.45
166500,105448.0,0.45
167000,105723.0,0.45
167500,105998.0,0.45
168000,106273.0,0.45
168500,106548.0,0.45
169000,106823.0,0.45
169500,107098.0,0.45
170000,107373.0,0.45
170500,107648.0,0.45
171000,107923.0,0.45
171500,108198.0,0.45
172000,108473.0,0.45
172500,108748.0,0.45
173000,109023.0,0.45
173500,109298.0,0.45
174000,109573.0,0.45
174500,109848.0,0.45
175000,110123.0,0.45
175500,110398.0,0.45
176000,110673.0,0.45
176500,110948.0,0.45
177000,111223.0,0.45
177500,111498.0,0.45
178000,111773.0,0.45
178500,112048.0,0.45
179000,112323.0,0.45
179500,112598.0,0.45
180000,112873.0,0.45
180500,113148.0,0.45
181000,113423.0,0.45
181500,113698.0,0.45
182000,113973.0,0.45
182500,114248.0,0.45
183000,114523.0,0.45
183500,114798.0,0.45
184000,115073.0,0.45
184500,115348.0,0.45
