xVariable,yVariable,marginalTaxRate
131500,82875.0,0.5
132000,83125.0,0.5
132500,83375.0,0.5
133000,83625.0,0.5
133500,83875.0,0.5
134000,84125.0,0.5
134500,84375.0,0.5
135000,84625.0,0.5
135500,84875.0,0.5
136000,85125.0,0.5
136500,85375.0,0.5
137000,85625.0,0.5
137500,85875.0,0.5
138000,86125.0,0.5
138500,86375.0,0.5
139000,86625.0,0.5
139500,86875.0,0.5
140000,87125.0,0.5
140500,87375.0,0.5
141000,87625.0,0.5
141500,87875.0,0.5
142000,88125.0,0.5
142500,88375.0,0.5
143000,88625.0,0.5
143500,88875.0,0.5
144000,89125.0,0.5
144500,89375.0,0.5
145000,89625.0,0.5
145500,89875.0,0.5
146000,90125.0,0.5
146500,90375.0,0.5
147000,90625.0,0.5
147500,90875.0,0.5
148000,91125.0,0.5
148500,91375.0,0.5
149000,91625.0,0.5
149500,91875.0,0.5
150000,92125.0,0.5
150000,92125.0,0.5
150500,92375.0,0.5
151000,92625.0,0.5
151500,92875.0,0.5
152000,93125.0,0.5
152500,93375.0,0.5
153000,93625.0,0.5
153500,93875.0,0.5
154000,94125.0,0.5
154500,94375.0,0.5
155000,94625.0,0.5
155500,94875.0,0.5
156000,95125.0,0.5
156500,95375.0,0.5
157000,95625.0,0.5
157500,95875.0,0.5
158000,96125.0,0.5
158500,96375.0,0.5
159000,96625.0,0.5
159500,96875.0,0.5
160000,97125.0,0.5
160500,97375.0,0.5
161000,97625.0,0.5
161500,97875.0,0.5
162000,98125.0,0.5
162500,98375.0,0.5
163000,98625.0,0.5
163500,98875.0,0.5
164000,99125.0,0.5
164500,99375.0,0.5
165000,99625.0,0.5
165500,99875.0,0.5
166000,100125.0,0.5
166500,100375.0,0.5
167000,100625.0,0.5
167500,100875.0,0.5
168000,101125.0,0.5
168500,101375.0,0.5
169000,101625.0,0.5
169500,101875.0,0.5
170000,102125.0,0.5
170500,102375.0,0.5
171000,102625.0,0.5
171500,102875.0,0.5
172000,103125.0,0.5
172500,103375.0,0.5
173000,103625.0,0.5
173500,103875.0,0.5
174000,104125.0,0.5
174500,104375.0,0.5
175000,104625.0,0.5
175500,104875.0,0.5
176000,105125.0,0.5
176500,105375.0,0.5
177000,105625.0,0.5
177500,105875.0,0.5
178000,106125.0,0.5
178500,106375.0,0.5
179000,106625.0,0.5
179500,106875.0,0.5
180000,107125.0,0.5
180500,107375.0,0.5
181000,107625.0,0.5
181500,107875.0,0.5
182000,108125.0,0.5
182500,108375.0,0.5
183000,108625.0,0.5
183500,108875.0,0.5
184000,109125.0,0.5
184500,109375.0,0.5
185000,109625.0,0.5
185500,109875.0,0.5
186000,110125.0,0.5
186500,110375.0,0.5
187000,110625.0,0.5
187500,110875.0,0.5
188000,111125.0,0.5
188500,111375.0,0.5
189000,111625.0,0.5
189500,111875.0,0.5
190000,112125.0,0.5
190500,112375.0,0.5
191000,112625.0,0.5
191500,112875.0,0.5
192000,113125.0,0.5
192500,113375.0,0.5
193000,113625.0,0.5
193500,113875.0,0.5
194000,114125.0,0.5
194500,114375.0,0.5
195000,114625.0,0.5
195500,114875.0,0.5
196000,115125.0,0.5
196500,115375.0,0.5
197000,115625.0,0.5
197500,115875.0,0.5
198000,116125.0,0.5
198500,116375.0,0.5
199000,116625.0,0.5
199500,116875.0,0.5
200000,117125.0,0.5
200500,117375.0,0.5
201000,117625.0,0.5
201500,117875.0,0.5
202000,118125.0,0.5
202500,118375.0,0.5
203000,118625.0,0.5
203500,118875.0,0.5
204000,119125.0,0.5
204500,119375.0,0.5
205000,119625.0,0.5
205500,119875.0,0.5
206000,120125.0,0.5
206500,120375.0,0.5
207000,120625.0,0.5
207500,120875.0,0.5
208000,121125.0,0.5
208500,121375.0,0.5
209000,121625.0,0.5
209500,121875.0,0.5
210000,122125.0,0.5
210500,122375.0,0.5
211000,122625.0,0.5
211500,122875.0,0.5
212000,123125.0,0.5
212500,123375.0,0.5
213000,123625.0,0.5
